gene_id,C_t1_1,LPS_t1_1,C_t1_2,LPS_t1_2,C_t1_3,LPS_t1_3,C_t1_4,LPS_t1_4,control,lps,FDR,AveExpr,P value,C_t1_1 CPM,C_t1_2 CPM,C_t1_3 CPM,C_t1_4 CPM,LPS_t1_1 CPM,LPS_t1_2 CPM,LPS_t1_3 CPM,LPS_t1_4 CPM
ENSMUSG00000103928,42,24,10,49,15,12,43,14,0,0.590645861815007,0.432725058230641,-1.16469119838452,0.284655163651046,0.863,0.220,0.260,0.676,0.517,0.981,0.248,0.302
ENSMUSG00000104272,4,3,0,1,0,0,0,0,0,1.03938703907246,0.432727578366794,-5.71250487213804,0.284681403350936,0.082,0.000,0.000,0.000,0.065,0.020,0.000,0.000
ENSMUSG00000103432,2,1,0,3,0,0,3,1,0,0.917425740942044,0.432789334176641,-5.26946480761006,0.284741776000791,0.041,0.000,0.000,0.047,0.022,0.060,0.000,0.022
ENSMUSG00000036743,65,38,77,44,92,45,94,33,0,-0.2972587130609,0.432847726741076,0.182161711567685,0.284799941377791,1.336,1.696,1.592,1.478,0.818,0.881,0.932,0.711
ENSMUSG00000097960,10,2,2,3,2,2,12,0,0,-0.858867442471502,0.433933536637202,-4.0163800608956,0.285534166655338,0.206,0.044,0.035,0.189,0.043,0.060,0.041,0.000
ENSMUSG00000014601,2844,2258,2755,2542,4113,2143,4065,2100,0,0.128639299178039,0.434081815613812,5.77382440164656,0.285651540143876,58.461,60.676,71.167,63.900,48.613,50.908,44.369,45.271
ENSMUSG00000073413,15,14,16,1,21,12,13,4,0,-0.746820096171176,0.434104519900405,-2.35322675345609,0.285686285850784,0.308,0.352,0.363,0.204,0.301,0.020,0.248,0.086
ENSMUSG00000024617,111,89,75,79,115,103,140,55,0,0.274276325847736,0.434395654818636,0.880975019494381,0.285897701373861,2.282,1.652,1.990,2.201,1.916,1.582,2.133,1.186
ENSMUSG00000083870,2,6,0,0,0,0,0,0,0,1.07209883573878,0.434726057514379,-5.90498919853711,0.286134989359001,0.041,0.000,0.000,0.000,0.129,0.000,0.000,0.000
ENSMUSG00000047656,62,55,55,49,91,44,82,69,0,0.303722204710714,0.434948706572455,0.299798474042038,0.286301379553236,1.274,1.211,1.575,1.289,1.184,0.981,0.911,1.487
ENSMUSG00000022475,815,405,535,466,649,291,915,385,0,-0.185354770159975,0.435152278181735,3.37035433994582,0.286475084363449,16.753,11.783,11.230,14.383,8.719,9.332,6.025,8.300
ENSMUSG00000089633,2,1,4,4,0,5,1,0,0,1.02763714669751,0.435152278181735,-4.74639333543422,0.286467191880971,0.041,0.088,0.000,0.016,0.022,0.080,0.104,0.000
ENSMUSG00000025040,2378,1659,2201,1612,2691,1674,2541,1635,0,0.144503223842161,0.435186893974724,5.31251654088845,0.286537581725591,48.882,48.475,46.562,39.944,35.717,32.283,34.658,35.247
ENSMUSG00000103135,0,2,1,3,1,0,5,2,0,0.904460052926564,0.435186893974724,-4.89771420867668,0.286522265749085,0.000,0.022,0.017,0.079,0.043,0.060,0.000,0.043
ENSMUSG00000058809,10,7,21,7,27,8,30,13,0,-0.527585567687941,0.435193115936277,-1.88443382976576,0.286576419188903,0.206,0.463,0.467,0.472,0.151,0.140,0.166,0.280
ENSMUSG00000108132,0,5,0,0,0,0,2,0,0,0.988671191901195,0.435193115936277,-5.93511521097509,0.286581387628278,0.000,0.000,0.000,0.031,0.108,0.000,0.000,0.000
ENSMUSG00000066175,14,5,6,7,20,4,14,4,0,-0.559159888806322,0.435200856977855,-2.59776943389758,0.286626195142676,0.288,0.132,0.346,0.220,0.108,0.140,0.083,0.086
ENSMUSG00000114432,2,0,5,1,8,2,6,5,0,-0.847022753645017,0.435200856977855,-4.04083711427043,0.286618453882959,0.041,0.110,0.138,0.094,0.000,0.020,0.041,0.108
ENSMUSG00000021714,257,170,178,90,189,86,221,83,0,-0.292177211636827,0.435210684315679,1.53936884346482,0.286652522900929,5.283,3.920,3.270,3.474,3.660,1.802,1.781,1.789
ENSMUSG00000085048,1,0,1,0,1,0,6,2,0,-0.842841143533014,0.43525433284493,-5.31062826076668,0.286701129504772,0.021,0.022,0.017,0.094,0.000,0.000,0.000,0.043
ENSMUSG00000096751,4,10,2,14,15,3,6,2,0,0.781400112544389,0.435272944000059,-3.09202635520205,0.28673324688247,0.082,0.044,0.260,0.094,0.215,0.280,0.062,0.043
ENSMUSG00000049791,10,7,15,15,12,3,21,2,0,-0.628337067099092,0.435352474053044,-2.48190960009282,0.286805498669007,0.206,0.330,0.208,0.330,0.151,0.300,0.062,0.043
ENSMUSG00000086775,2,5,6,0,9,1,9,4,0,-0.883441278101751,0.436260192338883,-3.81621743007612,0.287423396941732,0.041,0.132,0.156,0.141,0.108,0.000,0.021,0.086
ENSMUSG00000030322,209,160,139,105,181,93,301,64,0,-0.28251604999569,0.436444961985299,1.48976708315492,0.287565041333623,4.296,3.061,3.132,4.732,3.445,2.103,1.925,1.380
ENSMUSG00000064530,0,3,1,0,0,3,3,0,0,1.00807690323122,0.436576444120282,-5.40690676680392,0.287671590055625,0.000,0.022,0.000,0.047,0.065,0.000,0.062,0.000
ENSMUSG00000080974,0,0,1,0,1,1,0,2,0,0.90380698579778,0.436679735482613,-5.77318322553432,0.28775957385423,0.000,0.022,0.017,0.000,0.000,0.000,0.021,0.043
ENSMUSG00000085457,215,146,183,127,236,149,128,129,0,0.325505685143362,0.436772879472327,1.66626751078825,0.287840879783647,4.420,4.030,4.083,2.012,3.143,2.543,3.085,2.781
ENSMUSG00000023088,4867,4063,4609,5828,5656,4382,11960,3553,0,0.20024125088228,0.436814506619142,6.69484273745591,0.287908169949667,100.046,101.509,97.865,188.007,87.474,116.716,90.725,76.594
ENSMUSG00000023886,74,29,46,42,34,10,67,20,0,-0.479134973942908,0.436814506619142,-0.534588825378723,0.287903202950178,1.521,1.013,0.588,1.053,0.624,0.841,0.207,0.431
ENSMUSG00000109799,14,11,21,24,7,4,73,1,0,-0.927969447240503,0.436857889862182,-2.12228917608939,0.287975429662951,0.288,0.463,0.121,1.148,0.237,0.481,0.083,0.022
ENSMUSG00000089267,1,0,4,0,0,0,1,0,0,-0.851726555128472,0.436857889862182,-5.86530392480509,0.287976625330474,0.021,0.088,0.000,0.016,0.000,0.000,0.000,0.000
ENSMUSG00000105143,1,2,0,0,3,3,1,1,0,0.885306142980473,0.437030635230247,-5.07134449501992,0.288110437477853,0.021,0.000,0.052,0.016,0.043,0.000,0.062,0.022
ENSMUSG00000030590,414,226,397,295,551,228,549,271,0,-0.179728681353974,0.437160426975432,2.77852387374611,0.288235849824001,8.510,8.744,9.534,8.630,4.866,5.908,4.721,5.842
ENSMUSG00000083411,39,28,49,41,49,34,23,22,0,0.462519766906854,0.437160426975432,-0.542111445336487,0.288255835169301,0.802,1.079,0.848,0.362,0.603,0.821,0.704,0.474
ENSMUSG00000048574,1,0,2,2,7,0,2,1,0,-0.837775943272843,0.437160426975432,-4.90246018995156,0.288237187634023,0.021,0.044,0.121,0.031,0.000,0.040,0.000,0.022
ENSMUSG00000085763,8,5,3,0,3,3,4,0,0,-0.926168018605324,0.437235294606841,-4.26542464672783,0.288325149333787,0.164,0.066,0.052,0.063,0.108,0.000,0.062,0.000
ENSMUSG00000010841,4,0,0,3,3,0,5,0,0,-0.963380045883787,0.437460272676601,-5.12727686714132,0.28849346418816,0.082,0.000,0.052,0.079,0.000,0.060,0.000,0.000
ENSMUSG00000028199,451,199,483,410,540,304,632,216,0,-0.223039730323908,0.43758858018586,2.89834378919773,0.288617744167344,9.271,10.638,9.344,9.935,4.284,8.211,6.294,4.656
ENSMUSG00000048600,4,4,9,2,4,1,6,1,0,-0.669475980955608,0.43758858018586,-3.78903575863551,0.288618007379305,0.082,0.198,0.069,0.094,0.086,0.040,0.021,0.022
ENSMUSG00000097657,0,0,0,0,0,0,2,6,0,1.03776005280903,0.437950519517244,-5.90498919853711,0.288876710213984,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.129
ENSMUSG00000107570,0,0,4,0,3,3,6,0,0,-1.02056186332141,0.43799710496976,-5.09715085470334,0.288927420993556,0.000,0.088,0.052,0.094,0.000,0.000,0.062,0.000
ENSMUSG00000106492,9,12,13,5,12,0,7,3,0,-0.885777713660866,0.43820080508243,-3.09975960873318,0.28908178482102,0.185,0.286,0.208,0.110,0.258,0.100,0.000,0.065
ENSMUSG00000038763,0,7,3,3,2,1,7,1,0,0.915008392381198,0.438324169563313,-4.29274215870793,0.28918316602286,0.000,0.066,0.035,0.110,0.151,0.060,0.021,0.022
ENSMUSG00000029059,1653,1076,1503,1075,2039,1083,1364,1384,0,0.222882955846361,0.438439453288927,4.75635609281966,0.289279226856356,33.979,33.102,35.281,21.442,23.166,21.529,22.422,29.836
ENSMUSG00000100798,9,5,4,2,17,6,19,4,0,-0.635937245410015,0.438495005570804,-2.84725240219052,0.289335885102903,0.185,0.088,0.294,0.299,0.108,0.040,0.124,0.086
ENSMUSG00000024274,11,4,13,6,10,8,17,3,0,-0.537083294770971,0.43856275177554,-2.58713112756123,0.289411751678964,0.226,0.286,0.173,0.267,0.086,0.120,0.166,0.065
ENSMUSG00000011171,8,10,10,9,13,11,23,14,0,0.485867555503391,0.43856275177554,-2.05640461200603,0.289420603331958,0.164,0.220,0.225,0.362,0.215,0.180,0.228,0.302
ENSMUSG00000036966,1971,909,1889,1467,2518,1230,2520,1248,0,-0.167155534520546,0.438631284615677,5.00793903946815,0.289558242726516,40.516,41.604,43.569,39.613,19.570,29.379,25.466,26.904
ENSMUSG00000083364,31,29,38,31,61,38,39,30,0,0.37078659951934,0.438631284615677,-0.464309104061832,0.289513510359588,0.637,0.837,1.055,0.613,0.624,0.621,0.787,0.647
ENSMUSG00000099034,44,48,39,14,46,27,55,7,0,-0.510976178116139,0.438631284615677,-0.750381049784481,0.289594093950919,0.904,0.859,0.796,0.865,1.033,0.280,0.559,0.151
ENSMUSG00000085269,5,4,4,6,0,8,26,3,0,1.03740584881423,0.438631284615677,-3.3924777304739,0.289521654074415,0.103,0.088,0.000,0.409,0.086,0.120,0.166,0.065
ENSMUSG00000053166,3,0,0,0,0,0,6,0,0,-0.935977607830174,0.438631284615677,-5.84431084514083,0.289605910441082,0.062,0.000,0.000,0.094,0.000,0.000,0.000,0.000
ENSMUSG00000064525,4,0,0,2,1,0,9,0,0,-0.98604175913894,0.438631284615677,-5.24219228635387,0.289602720501171,0.082,0.000,0.017,0.141,0.000,0.040,0.000,0.000
ENSMUSG00000100158,3,0,0,0,0,0,6,0,0,-0.935977607830174,0.438631284615677,-5.84431084514083,0.289605910441082,0.062,0.000,0.000,0.094,0.000,0.000,0.000,0.000
ENSMUSG00000020326,4820,3210,4590,3211,5258,2814,6685,2739,0,-0.108196338126139,0.438725869379491,6.29754378847573,0.289688375725598,99.080,101.091,90.979,105.086,69.109,64.306,58.261,59.046
ENSMUSG00000001285,1378,1201,1229,862,1709,877,1376,998,0,0.185815057214148,0.438875989209189,4.54006016057857,0.289824461304813,28.326,27.068,29.571,21.630,25.857,17.263,18.157,21.515
ENSMUSG00000080485,39,18,26,22,31,11,39,11,0,-0.406356360719464,0.438875989209189,-1.15013614410442,0.289827544313291,0.802,0.573,0.536,0.613,0.388,0.441,0.228,0.237
ENSMUSG00000085958,1,0,0,0,9,1,2,0,0,-0.947027958534827,0.438907950969536,-5.44031259894401,0.289868675497742,0.021,0.000,0.156,0.031,0.000,0.000,0.021,0.000
ENSMUSG00000028005,11,4,3,1,5,5,6,0,0,-0.84305174893998,0.439063514288654,-3.81964675820395,0.289991445611426,0.226,0.066,0.087,0.094,0.086,0.020,0.104,0.000
ENSMUSG00000028580,2044,1604,1741,1958,2239,1880,4147,1281,0,0.177382814964822,0.439233445584641,5.30403909525639,0.29014375923263,42.016,38.344,38.741,65.189,34.533,39.212,38.923,27.615
ENSMUSG00000036006,19,10,7,15,7,8,19,9,0,0.533227841714254,0.439233445584641,-2.14947396056553,0.290140019485882,0.391,0.154,0.121,0.299,0.215,0.300,0.166,0.194
ENSMUSG00000017858,2046,1443,2033,1236,2493,1240,2506,1097,0,-0.138067020242779,0.439685565286073,5.05574237412105,0.290462474809176,42.058,44.775,43.136,39.393,31.067,24.753,25.673,23.649
ENSMUSG00000058446,4277,3707,4204,3443,5786,3418,5278,2588,0,0.145373000737064,0.439907283134441,6.2981645116116,0.290629014419902,87.918,92.589,100.115,82.968,79.809,68.952,70.766,55.791
ENSMUSG00000024799,525,361,474,346,474,282,424,334,0,0.219892001138348,0.439927997152462,2.96849346090805,0.290662769960397,10.792,10.439,8.202,6.665,7.772,6.929,5.839,7.200
ENSMUSG00000091735,0,0,2,2,3,0,6,0,0,-0.928810378393385,0.440055735019484,-5.26382882141899,0.290767243500487,0.000,0.044,0.052,0.094,0.000,0.040,0.000,0.000
ENSMUSG00000032726,0,0,0,0,2,0,8,0,0,-0.926869800397818,0.440171649416439,-5.85661130814846,0.290883997527128,0.000,0.000,0.035,0.126,0.000,0.000,0.000,0.000
ENSMUSG00000109460,0,0,0,0,2,0,8,0,0,-0.926869800397818,0.440171649416439,-5.85661130814846,0.290883997527128,0.000,0.000,0.035,0.126,0.000,0.000,0.000,0.000
ENSMUSG00000026478,2071,1481,1677,2158,1525,1412,3774,1137,0,0.222046697987116,0.440400464983161,5.14346929011428,0.29105530068644,42.571,36.934,26.387,59.326,31.885,43.218,29.234,24.511
ENSMUSG00000055452,15,5,11,14,19,11,51,6,0,-0.567884109196597,0.440997645352555,-1.90890076260913,0.291470089339042,0.308,0.242,0.329,0.802,0.108,0.280,0.228,0.129
ENSMUSG00000069601,14,6,3,8,3,1,23,0,0,-0.986410448648479,0.441166119312746,-3.48276708128654,0.291601566522335,0.288,0.066,0.052,0.362,0.129,0.160,0.021,0.000
ENSMUSG00000114681,2,0,1,0,2,0,0,0,0,-0.818090400174837,0.441322947078333,-5.87918283885369,0.291725360655959,0.041,0.022,0.035,0.000,0.000,0.000,0.000,0.000
ENSMUSG00000021022,1072,776,1020,850,1356,783,1299,750,0,0.139745256454178,0.441423528674763,4.25593281437404,0.291811986427178,22.036,22.465,23.463,20.420,16.707,17.023,16.211,16.168
ENSMUSG00000092413,0,0,0,0,3,0,5,0,0,-0.884507610737895,0.441491205228787,-5.87443685757881,0.291876867328362,0.000,0.000,0.052,0.079,0.000,0.000,0.000,0.000
ENSMUSG00000028464,4271,3594,1975,1786,1279,860,2083,1889,0,0.450312338701973,0.44206048913982,5.29246517321302,0.292396308803198,87.795,43.498,22.130,32.744,77.377,35.768,17.805,40.722
ENSMUSG00000038648,960,595,858,755,957,612,2037,475,0,-0.19808481530447,0.44206048913982,4.02723261936748,0.292384136219124,19.734,18.897,16.559,32.021,12.810,15.120,12.671,10.240
ENSMUSG00000020377,516,388,461,305,560,379,369,286,0,0.260402602516408,0.44206048913982,2.98095973181698,0.292379140738548,10.607,10.153,9.690,5.801,8.353,6.108,7.847,6.165
ENSMUSG00000024871,53,23,36,10,40,16,23,12,0,-0.52432320758729,0.44206048913982,-1.10017430223655,0.292434741207509,1.089,0.793,0.692,0.362,0.495,0.200,0.331,0.259
ENSMUSG00000109669,13,3,13,6,7,10,23,3,0,-0.608576581212676,0.44206048913982,-2.57294499558465,0.292409498412093,0.267,0.286,0.121,0.362,0.065,0.120,0.207,0.065
ENSMUSG00000102882,1,6,0,7,2,0,2,0,0,1.06166452201278,0.44206048913982,-4.92826654963498,0.292374969366826,0.021,0.000,0.035,0.031,0.129,0.140,0.000,0.000
ENSMUSG00000090194,4,3,3,46,10,9,13,2,0,0.905160420385967,0.44206048913982,-2.77767840142333,0.292321093676383,0.082,0.066,0.173,0.204,0.065,0.921,0.186,0.043
ENSMUSG00000028226,22,19,10,12,16,1,23,4,0,-0.721027983104651,0.44206048913982,-2.26187275004755,0.292427536264934,0.452,0.220,0.277,0.362,0.409,0.240,0.021,0.086
ENSMUSG00000101759,0,0,0,0,2,6,0,0,0,1.05759882507191,0.44206048913982,-5.90498919853711,0.292429023928128,0.000,0.000,0.035,0.000,0.000,0.000,0.124,0.000
ENSMUSG00000053158,7631,5271,6727,6728,9173,5514,11015,5027,0,0.113842799847054,0.442083356970096,7.09331688498768,0.292470037840383,156.863,148.156,158.720,173.152,113.481,134.740,114.162,108.370
ENSMUSG00000097363,4,2,0,7,1,0,0,0,0,1.1109624345992,0.442151593095422,-5.28482190108325,0.292555525099818,0.082,0.000,0.017,0.000,0.043,0.140,0.000,0.000
ENSMUSG00000043333,7,0,0,0,0,0,3,0,0,-0.974201270068085,0.442151593095422,-5.8185044854574,0.292540626291135,0.144,0.000,0.000,0.047,0.000,0.000,0.000,0.000
ENSMUSG00000001441,3816,2428,3616,3564,4061,2807,5269,2425,0,0.13366795339133,0.442514857169644,6.0689811687628,0.292818160899181,78.442,79.639,70.267,82.827,52.273,71.375,58.116,52.277
ENSMUSG00000079055,1,0,0,4,0,1,2,0,0,0.921288885510661,0.442514857169644,-5.57506291294417,0.292836260926397,0.021,0.000,0.000,0.031,0.000,0.080,0.021,0.000
ENSMUSG00000048153,0,0,4,0,2,2,5,0,0,-0.955463230879408,0.442547580356432,-5.24863357393388,0.292878105782673,0.000,0.088,0.035,0.079,0.000,0.000,0.041,0.000
ENSMUSG00000054074,8,1,3,0,0,0,4,1,0,-1.00061168605384,0.442595837074134,-5.0034517043916,0.292930234428325,0.164,0.066,0.000,0.063,0.022,0.000,0.000,0.022
ENSMUSG00000086008,5,0,1,1,0,1,0,4,0,1.0588886055009,0.442602029904369,-5.23475465988529,0.292954525747187,0.103,0.022,0.000,0.000,0.000,0.020,0.021,0.086
ENSMUSG00000002814,812,636,784,716,894,611,1418,598,0,0.140193061294815,0.442750126070803,3.94686450867582,0.293072748718522,16.691,17.267,15.469,22.290,13.693,14.339,12.650,12.891
ENSMUSG00000033808,1513,983,1314,1149,1706,1213,2167,1073,0,0.13106412396758,0.442885031422291,4.73774597804186,0.293182253110883,31.101,28.940,29.519,34.064,21.163,23.011,25.114,23.131
ENSMUSG00000026162,147,119,139,153,217,109,221,124,0,0.216089670375574,0.443216213298873,1.56502452238304,0.293421710442079,3.022,3.061,3.755,3.474,2.562,3.064,2.257,2.673
ENSMUSG00000060743,9823,5848,10446,9335,13411,8369,12318,8295,0,0.174478501213258,0.443283404600271,7.55019943472203,0.293486416695978,201.921,230.064,232.050,193.634,125.904,186.949,173.272,178.821
ENSMUSG00000083678,5,3,7,4,11,22,7,10,0,0.717756669473265,0.443552849425255,-2.70050702410071,0.293685045107383,0.103,0.154,0.190,0.110,0.065,0.080,0.455,0.216
ENSMUSG00000054594,0,6,1,1,2,0,3,2,0,0.926536473075735,0.443723971291725,-4.8675881962387,0.293818592058402,0.000,0.022,0.035,0.047,0.129,0.020,0.000,0.043
ENSMUSG00000028080,398,295,327,308,406,305,630,268,0,0.163908409417425,0.443824523503903,2.81236469482803,0.293905422631468,8.181,7.202,7.025,9.903,6.351,6.168,6.315,5.777
ENSMUSG00000039084,2,0,3,1,0,0,3,0,0,-0.865176107817795,0.443829033100083,-5.46758512020021,0.293928657533684,0.041,0.066,0.000,0.047,0.000,0.020,0.000,0.000
ENSMUSG00000112146,1,0,2,4,2,0,4,0,0,-0.843131392054508,0.444006353084725,-5.08670158849311,0.294066345532686,0.021,0.044,0.035,0.063,0.000,0.080,0.000,0.000
ENSMUSG00000030510,6,5,3,0,4,0,5,4,0,-0.913523507950236,0.444133779523387,-4.18697169012093,0.294191265336012,0.123,0.066,0.069,0.079,0.108,0.000,0.000,0.086
ENSMUSG00000090323,1,0,5,4,2,0,2,0,0,-0.893191841969822,0.444133779523387,-5.05051326134373,0.294180704400865,0.021,0.110,0.035,0.031,0.000,0.080,0.000,0.000
ENSMUSG00000028699,1,0,3,0,1,1,1,0,0,-0.764605707489612,0.444139121676015,-5.51438455954789,0.294215066688067,0.021,0.066,0.017,0.016,0.000,0.000,0.021,0.000
ENSMUSG00000084129,5,7,3,4,2,2,7,3,0,0.640953685256796,0.444195880530233,-3.57007219451735,0.294272931300676,0.103,0.066,0.035,0.110,0.151,0.080,0.041,0.065
ENSMUSG00000064367,25916,21556,23676,21939,27080,30439,62028,18148,0,0.216501034153811,0.444379681084852,9.05429731883575,0.294428468102729,532.729,521.443,468.563,975.058,464.087,439.366,630.209,391.228
ENSMUSG00000064140,0,0,1,2,0,0,4,8,0,1.10941164402723,0.444379681084852,-5.26225037037802,0.294435243779156,0.000,0.022,0.000,0.063,0.000,0.040,0.000,0.172
ENSMUSG00000013997,1128,692,1154,717,1340,686,1270,571,0,-0.154792993936684,0.444965402411429,4.15686610056721,0.29488422991142,23.187,25.416,23.186,19.964,14.898,14.359,14.203,12.309
ENSMUSG00000047880,0,2,0,0,3,5,8,3,0,1.08456571452371,0.444965402411429,-4.72234362530439,0.29485381410397,0.000,0.000,0.052,0.126,0.043,0.000,0.104,0.065
ENSMUSG00000003341,2,3,1,1,6,6,5,4,0,0.736161609196118,0.444965402411429,-3.86660466582204,0.294865723096849,0.041,0.022,0.104,0.079,0.065,0.020,0.124,0.086
ENSMUSG00000004347,65,22,57,37,57,39,84,30,0,-0.326894268578874,0.445376052695971,-0.147726123631429,0.295176692253952,1.336,1.255,0.986,1.320,0.474,0.741,0.807,0.647
ENSMUSG00000018196,1406,801,1206,731,1624,686,1358,789,0,-0.170073412425001,0.445456540499619,4.33937345563212,0.295250359066493,28.902,26.561,28.100,21.347,17.245,14.640,14.203,17.009
ENSMUSG00000039617,17,16,20,20,21,19,30,14,0,0.388720820656165,0.445472147440522,-1.35913936869137,0.295281026970361,0.349,0.440,0.363,0.472,0.344,0.401,0.393,0.302
ENSMUSG00000024949,8469,6012,7287,7962,9345,6354,14698,5571,0,0.131933985604452,0.445589630831929,7.28007417484696,0.295379229708834,174.089,160.490,161.696,231.047,129.434,159.453,131.553,120.098
ENSMUSG00000027288,4279,2832,3745,3124,4546,2424,7022,2358,0,-0.121533255839975,0.4456050030014,6.14057408356772,0.295409749469106,87.959,82.480,78.659,110.383,60.971,62.563,50.186,50.833
ENSMUSG00000070923,3048,2453,2960,2255,3715,2462,3500,1778,0,0.14779290603883,0.446027652753325,5.74226548851163,0.295750987960985,62.655,65.191,64.280,55.019,52.812,45.160,50.973,38.330
ENSMUSG00000001281,1334,788,926,923,1264,830,1560,815,0,0.136537103774244,0.446027652753325,4.34136322985919,0.295735247719432,27.422,20.394,21.871,24.523,16.965,18.485,17.184,17.569
ENSMUSG00000114951,1,0,0,1,2,3,1,1,0,0.825258798657353,0.446027652753325,-5.22414354768697,0.295750681354274,0.021,0.000,0.035,0.016,0.000,0.020,0.062,0.022
ENSMUSG00000038393,5087,3034,3958,2737,6695,3522,7002,2969,0,-0.148722852593516,0.446067988854093,6.34851287690869,0.295798084675133,104.568,87.172,115.843,110.069,65.320,54.813,72.919,64.005
ENSMUSG00000057234,63,29,46,44,44,22,88,19,0,-0.364336157297183,0.446163134504864,-0.331933390859451,0.295881533060938,1.295,1.013,0.761,1.383,0.624,0.881,0.455,0.410
ENSMUSG00000028455,2115,1468,1748,1392,2328,1334,2282,1442,0,0.135828029076337,0.446443796477584,5.09225203970596,0.296118904758107,43.476,38.498,40.281,35.872,31.605,27.877,27.619,31.086
ENSMUSG00000032135,163,78,117,66,67,27,130,45,0,-0.418185602752934,0.446443796477584,0.588895187809326,0.296128763036069,3.351,2.577,1.159,2.044,1.679,1.322,0.559,0.970
ENSMUSG00000068855,2,3,1,0,0,8,1,0,0,1.07021278253701,0.446443796477584,-5.10945131771097,0.296090305836737,0.041,0.022,0.000,0.016,0.065,0.000,0.166,0.000
ENSMUSG00000022157,57,42,44,23,8,12,33,46,0,0.682069398942255,0.446752225713346,-0.830063887376048,0.296353727901458,1.172,0.969,0.138,0.519,0.904,0.461,0.248,0.992
ENSMUSG00000038370,2120,1144,1747,1318,1680,738,2054,920,0,-0.186711617572456,0.447001992598404,4.77226777181806,0.296539804478918,43.579,38.476,29.069,32.288,24.630,26.395,15.280,19.833
ENSMUSG00000003464,2647,1500,2580,1857,3035,1621,3513,1590,0,-0.120421711842426,0.447031055826558,5.43709152349157,0.296620268987703,54.412,56.822,52.514,55.223,32.294,37.190,33.561,34.277
ENSMUSG00000046991,46,37,28,29,34,33,43,19,0,0.362871913754685,0.447031055826558,-0.609476434280994,0.296609704177727,0.946,0.617,0.588,0.676,0.797,0.581,0.683,0.410
ENSMUSG00000041741,118,49,52,35,24,7,124,29,0,-0.680640702050829,0.447031055826558,-0.31449293425288,0.296607640729179,2.426,1.145,0.415,1.949,1.055,0.701,0.145,0.625
ENSMUSG00000025899,605,355,577,378,677,416,855,330,0,-0.149265058499331,0.447109251102836,3.30082680648518,0.296712950706778,12.436,12.708,11.714,13.440,7.643,7.570,8.613,7.114
ENSMUSG00000050069,328,120,220,173,109,64,380,90,0,-0.425901482184178,0.447109251102836,1.63642462987174,0.296697150202381,6.742,4.845,1.886,5.973,2.584,3.465,1.325,1.940
ENSMUSG00000063727,1910,831,773,488,403,157,1056,274,0,-0.544672156988147,0.44712584940572,3.49573376254275,0.296744364765957,39.262,17.025,6.973,16.600,17.891,9.773,3.251,5.907
ENSMUSG00000030533,1518,955,1266,1327,1591,937,2060,1065,0,0.135221432359857,0.447142769664971,4.68279116377416,0.296816793586629,31.204,27.883,27.529,32.382,20.561,26.575,19.400,22.959
ENSMUSG00000063328,41,22,29,33,27,18,18,18,0,0.466718485361471,0.447142769664971,-1.00461710292721,0.296800368643993,0.843,0.639,0.467,0.283,0.474,0.661,0.373,0.388
ENSMUSG00000093668,2,0,0,1,1,0,0,5,0,1.00497792896942,0.447142769664971,-5.5388745857948,0.296797334317735,0.041,0.000,0.017,0.000,0.000,0.020,0.000,0.108
ENSMUSG00000085255,18,10,15,9,10,19,11,9,0,0.525263144923803,0.447325052071208,-2.0011472097432,0.296958202139155,0.370,0.330,0.173,0.173,0.215,0.180,0.393,0.194
ENSMUSG00000051721,201,110,172,119,269,159,331,115,0,-0.221846095502622,0.447608277503677,1.76596809053579,0.297187064305443,4.132,3.788,4.654,5.203,2.368,2.383,3.292,2.479
ENSMUSG00000072720,1,8,1,2,4,8,4,0,0,0.953021295944199,0.447608277503677,-4.1569565774513,0.297168568543263,0.021,0.022,0.069,0.063,0.172,0.040,0.166,0.000
ENSMUSG00000003309,2,3,1,2,3,0,0,2,0,0.927629048938496,0.447675735359513,-4.88710309647836,0.297272700769091,0.041,0.022,0.052,0.000,0.065,0.040,0.000,0.043
ENSMUSG00000022657,1,3,4,1,0,0,1,3,0,0.948052845802836,0.447675735359513,-4.96534488170055,0.297272344012344,0.021,0.088,0.000,0.016,0.065,0.020,0.000,0.065
ENSMUSG00000104786,16,16,14,12,26,10,13,19,0,0.482627336697814,0.447806224389529,-1.68889104741731,0.297379780200465,0.329,0.308,0.450,0.204,0.344,0.240,0.207,0.410
ENSMUSG00000061723,9,9,7,13,20,7,5,5,0,0.618285922797312,0.447998106388883,-2.49016780489563,0.297527644267666,0.185,0.154,0.346,0.079,0.194,0.260,0.145,0.108
ENSMUSG00000017754,13648,5211,16734,15448,19835,10070,31163,11010,0,-0.283549425884384,0.448210751130875,8.08689752098066,0.297731530444927,280.548,368.552,343.203,489.871,112.189,309.373,208.489,237.350
ENSMUSG00000026604,157,187,71,125,45,31,214,101,0,0.569007891273568,0.448210751130875,0.951791576444707,0.29769767312129,3.227,1.564,0.779,3.364,4.026,2.503,0.642,2.177
ENSMUSG00000085147,0,0,0,4,0,0,2,0,0,0.920338818264177,0.448210751130875,-5.97130353812446,0.29777110990318,0.000,0.000,0.000,0.031,0.000,0.080,0.000,0.000
